GCF	GCC	Validated_GCFName_In_Publication	Cluster_Name	NCBI_Accession
42	1	n/a	1110_Colletotrichum_fructicola	GCA_009771025.1
42	1	n/a	1111_Colletotrichum_fructicola	GCA_009771025.1
42	1	n/a	1114_Colletotrichum_asianum	GCA_009806415.1
42	1	n/a	1247_Colletotrichum_gloeosporioides	GCA_011800055.1
42	1	n/a	1249_Colletotrichum_gloeosporioides	GCA_011800055.1
42	1	n/a	1256_Colletotrichum_camelliae	GCA_011947485.2
42	1	n/a	1257_Colletotrichum_camelliae	GCA_011947485.2
42	1	n/a	1314_Colletotrichum_fructicola	GCA_012932255.1
42	1	n/a	1318_Colletotrichum_fructicola	GCA_012932255.1
42	1	n/a	1332_Colletotrichum_siamense	GCA_013201745.1
42	1	n/a	1343_Colletotrichum_tropicale	GCA_013201785.1
42	1	n/a	1346_Colletotrichum_siamense	GCA_013201795.1
42	1	n/a	1352_Colletotrichum_siamense	GCA_013201865.1
42	1	n/a	1354_Colletotrichum_siamense	GCA_013201865.1
42	1	n/a	1357_Colletotrichum_fructicola	GCA_013201875.1
42	1	n/a	1359_Colletotrichum_fructicola	GCA_013201905.1
42	1	n/a	1360_Colletotrichum_fructicola	GCA_013201905.1
42	1	n/a	1364_Colletotrichum_fructicola	GCA_013201925.1
42	1	n/a	1366_Colletotrichum_fructicola	GCA_013201925.1
42	1	n/a	1405_Colletotrichum_siamense	GCA_013390195.1
42	1	n/a	1406_Colletotrichum_siamense	GCA_013390195.1
42	1	n/a	1408_Colletotrichum_fructicola	GCA_013390205.1
42	1	n/a	1409_Colletotrichum_fructicola	GCA_013390205.1
42	1	n/a	3466_Colletotrichum_fructicola	GCF_000319635.1
42	1	n/a	3680_Colletotrichum_fructicola	GCF_009771025.1
42	1	n/a	3682_Colletotrichum_fructicola	GCF_009771025.1
42	1	n/a	3732_Colletotrichum_aenigma	GCF_013390185.1
42	1	n/a	3736_Colletotrichum_siamense	GCF_013390195.1
42	1	n/a	3738_Colletotrichum_siamense	GCF_013390195.1
42	2	n/a	1495_Colletotrichum_musicola	GCA_014235935.1
42	2	n/a	1498_Colletotrichum_plurivorum	GCA_014235945.1
42	2	n/a	1499_Colletotrichum_plurivorum	GCA_014235945.1
42	3	n/a	551_Colletotrichum_higginsianum	GCA_001672515.1
42	3	n/a	3580_Colletotrichum_higginsianum	GCF_001672515.1
43	1	dit (variation 3)	148_Colletotrichum_fructicola	GCA_000319635.2
43	1	dit (variation 3)	179_Colletotrichum_orbiculare	GCA_000350065.2
43	1	dit (variation 3)	214_Colletotrichum_gloeosporioides	GCA_000446055.1
43	1	dit (variation 3)	493_Colletotrichum_nymphaeae	GCA_001563115.1
43	1	dit (variation 3)	497_Colletotrichum_simmondsii	GCA_001563135.1
43	1	dit (variation 3)	508_Colletotrichum_tofieldiae	GCA_001625265.1
43	1	dit (variation 3)	550_Colletotrichum_higginsianum	GCA_001672515.1
43	1	dit (variation 3)	580_Colletotrichum_orchidophilum	GCA_001831195.1
43	1	dit (variation 3)	972_Colletotrichum_spinosum	GCA_004366825.1
43	1	dit (variation 3)	977_Colletotrichum_trifolii	GCA_004367215.1
43	1	dit (variation 3)	1005_Colletotrichum_higginsianum	GCA_004920355.1
43	1	dit (variation 3)	1107_Colletotrichum_fructicola	GCA_009771025.1
43	1	dit (variation 3)	1117_Colletotrichum_asianum	GCA_009806415.1
43	1	dit (variation 3)	1233_Colletotrichum_scovillei	GCA_011075155.1
43	1	dit (variation 3)	1253_Colletotrichum_karsti	GCA_011947395.2
43	1	dit (variation 3)	1254_Colletotrichum_camelliae	GCA_011947485.2
43	1	dit (variation 3)	1315_Colletotrichum_fructicola	GCA_012932255.1
43	1	dit (variation 3)	1334_Colletotrichum_siamense	GCA_013201745.1
43	1	dit (variation 3)	1337_Colletotrichum_viniferum	GCA_013201765.1
43	1	dit (variation 3)	1345_Colletotrichum_siamense	GCA_013201795.1
43	1	dit (variation 3)	1353_Colletotrichum_siamense	GCA_013201865.1
43	1	dit (variation 3)	1358_Colletotrichum_fructicola	GCA_013201905.1
43	1	dit (variation 3)	1363_Colletotrichum_fructicola	GCA_013201925.1
43	1	dit (variation 3)	1407_Colletotrichum_siamense	GCA_013390195.1
43	1	dit (variation 3)	1412_Colletotrichum_fructicola	GCA_013390205.1
43	1	dit (variation 3)	1494_Colletotrichum_truncatum	GCA_014235925.1
43	1	dit (variation 3)	1497_Colletotrichum_plurivorum	GCA_014235945.1
43	1	dit (variation 3)	1640_Staphylotrichum_longicolle	GCA_019096155.1
43	1	dit (variation 3)	3464_Colletotrichum_fructicola	GCF_000319635.1
43	1	dit (variation 3)	3581_Colletotrichum_higginsianum	GCF_001672515.1
43	1	dit (variation 3)	3587_Colletotrichum_orchidophilum	GCF_001831195.1
43	1	dit (variation 3)	3681_Colletotrichum_fructicola	GCF_009771025.1
43	1	dit (variation 3)	3714_Colletotrichum_scovillei	GCF_011075155.1
43	1	dit (variation 3)	3717_Colletotrichum_karsti	GCF_011947395.1
43	1	dit (variation 3)	3729_Colletotrichum_aenigma	GCF_013390185.1
43	1	dit (variation 3)	3733_Colletotrichum_siamense	GCF_013390195.1
43	1	dit (variation 3)	3752_Colletotrichum_truncatum	GCF_014235925.1
44	1	n/a	151_Colletotrichum_fructicola	GCA_000319635.2
44	1	n/a	178_Colletotrichum_orbiculare	GCA_000350065.2
44	1	n/a	215_Colletotrichum_gloeosporioides	GCA_000446055.1
44	1	n/a	1106_Colletotrichum_fructicola	GCA_009771025.1
44	1	n/a	1113_Colletotrichum_asianum	GCA_009806415.1
44	1	n/a	1248_Colletotrichum_gloeosporioides	GCA_011800055.1
44	1	n/a	1255_Colletotrichum_camelliae	GCA_011947485.2
44	1	n/a	1317_Colletotrichum_fructicola	GCA_012932255.1
44	1	n/a	1335_Colletotrichum_siamense	GCA_013201745.1
44	1	n/a	1338_Colletotrichum_viniferum	GCA_013201765.1
44	1	n/a	1340_Colletotrichum_tropicale	GCA_013201785.1
44	1	n/a	1344_Colletotrichum_siamense	GCA_013201795.1
44	1	n/a	1350_Colletotrichum_siamense	GCA_013201865.1
44	1	n/a	1355_Colletotrichum_fructicola	GCA_013201875.1
44	1	n/a	1362_Colletotrichum_fructicola	GCA_013201905.1
44	1	n/a	1368_Colletotrichum_fructicola	GCA_013201925.1
44	1	n/a	1404_Colletotrichum_siamense	GCA_013390195.1
44	1	n/a	1410_Colletotrichum_fructicola	GCA_013390205.1
44	1	n/a	3465_Colletotrichum_fructicola	GCF_000319635.1
44	1	n/a	3683_Colletotrichum_fructicola	GCF_009771025.1
44	1	n/a	3731_Colletotrichum_aenigma	GCF_013390185.1
44	1	n/a	3737_Colletotrichum_siamense	GCF_013390195.1
44	2	n/a	1493_Colletotrichum_truncatum	GCA_014235925.1
44	2	n/a	3753_Colletotrichum_truncatum	GCF_014235925.1
45	1	n/a	152_Sphaerulina_musiva	GCA_000320565.2
45	1	n/a	3469_Sphaerulina_musiva	GCF_000320565.1
46	1	n/a	157_Baudoinia_panamericana	GCA_000338955.1
46	1	n/a	3470_Baudoinia_panamericana	GCF_000338955.1
47	1	n/a	514_Ascochyta_rabiei	GCA_001630375.1
47	1	n/a	656_Epicoccum_nigrum	GCA_002116315.1
47	1	n/a	844_Alternaria_spp	GCA_003574525.1
47	1	n/a	896_Ascochyta_rabiei	GCA_004011695.1
47	1	n/a	898_Ascochyta_lentis	GCA_004011705.1
47	1	n/a	911_Alternaria_tenuissima	GCA_004154735.1
47	1	n/a	913_Alternaria_tenuissima	GCA_004154745.1
47	1	n/a	916_Alternaria_alternata	GCA_004154755.1
47	1	n/a	921_Alternaria_tenuissima	GCA_004154765.1
47	1	n/a	923_Alternaria_arborescens	GCA_004154815.1
47	1	n/a	925_Alternaria_arborescens	GCA_004154835.1
47	1	n/a	929_Alternaria_tenuissima	GCA_004154845.1
47	1	n/a	954_Alternaria_arborescens	GCA_004155955.1
47	1	n/a	956_Alternaria_tenuissima	GCA_004156015.1
47	1	n/a	962_Alternaria_gaisen	GCA_004156025.2
47	1	n/a	965_Alternaria_tenuissima	GCA_004156035.1
47	1	n/a	966_Alternaria_tenuissima	GCA_004168565.1
47	1	n/a	1126_Cucurbitaria_berberidis	GCA_010015615.1
47	1	n/a	1157_Macroventuria_anomochaeta	GCA_010093625.1
47	1	n/a	1214_Didymella_keratinophila	GCA_011058865.1
47	1	n/a	1221_Didymella_heteroderae	GCA_011058895.1
47	1	n/a	1224_Curvularia_kusanoi	GCA_011058905.1
47	1	n/a	1326_Alternaria_burnsii	GCA_013036055.1
47	1	n/a	1683_Alternaria_panax	GCA_019702505.1
47	1	n/a	1687_Epicoccum_nigrum	GCA_019721275.1
47	1	n/a	3150_Boeremia_exigua	GCA_020726555.1
47	1	n/a	3160_Alternaria_alternata	GCA_020736535.1
47	1	n/a	3663_Ascochyta_rabiei	GCF_004011695.1
47	1	n/a	3666_Alternaria_arborescens	GCF_004154835.1
47	1	n/a	3699_Macroventuria_anomochaeta	GCF_010093625.1
47	1	n/a	3725_Alternaria_burnsii	GCF_013036055.1
47	2	n/a	158_Bipolaris_maydis	GCA_000338975.1
47	2	n/a	233_Bipolaris_victoriae	GCA_000527765.1
47	2	n/a	500_Alternaria_alternata	GCA_001572055.1
47	2	n/a	527_Stagonospora_spp	GCA_001644525.1
47	2	n/a	1124_Decorospora_gaudefroyi	GCA_010015605.1
47	2	n/a	1190_Ampelomyces_quisqualis	GCA_010094095.1
47	2	n/a	1560_Parastagonospora_nodorum	GCA_016801405.1
47	2	n/a	1663_Bipolaris_maydis	GCA_019454015.1
47	2	n/a	2618_Parastagonospora_nodorum	GCA_020557385.1
47	2	n/a	2619_Parastagonospora_nodorum	GCA_020567955.1
47	2	n/a	2624_Parastagonospora_nodorum	GCA_020568045.1
47	2	n/a	2627_Parastagonospora_nodorum	GCA_020568055.1
47	2	n/a	2630_Parastagonospora_nodorum	GCA_020568205.1
47	2	n/a	2634_Parastagonospora_nodorum	GCA_020568325.1
47	2	n/a	2640_Parastagonospora_nodorum	GCA_020568415.1
47	2	n/a	2643_Parastagonospora_nodorum	GCA_020568465.1
47	2	n/a	2646_Parastagonospora_nodorum	GCA_020568635.1
47	2	n/a	2650_Parastagonospora_nodorum	GCA_020568705.1
47	2	n/a	2655_Parastagonospora_nodorum	GCA_020568765.1
47	2	n/a	2659_Parastagonospora_nodorum	GCA_020568775.1
47	2	n/a	2661_Parastagonospora_nodorum	GCA_020568945.1
47	2	n/a	2664_Parastagonospora_nodorum	GCA_020569145.1
47	2	n/a	2668_Parastagonospora_nodorum	GCA_020569285.1
47	2	n/a	2672_Parastagonospora_nodorum	GCA_020569485.1
47	2	n/a	2677_Parastagonospora_nodorum	GCA_020569515.1
47	2	n/a	2682_Parastagonospora_nodorum	GCA_020569685.1
47	2	n/a	2685_Parastagonospora_nodorum	GCA_020569945.1
47	2	n/a	2689_Parastagonospora_nodorum	GCA_020570345.1
47	2	n/a	2692_Parastagonospora_nodorum	GCA_020570355.1
47	2	n/a	2698_Parastagonospora_nodorum	GCA_020570395.1
47	2	n/a	2702_Parastagonospora_nodorum	GCA_020570415.1
47	2	n/a	2704_Parastagonospora_nodorum	GCA_020570525.1
47	2	n/a	2711_Parastagonospora_nodorum	GCA_020570635.1
47	2	n/a	2713_Parastagonospora_nodorum	GCA_020570735.1
47	2	n/a	2719_Parastagonospora_nodorum	GCA_020570935.1
47	2	n/a	2723_Parastagonospora_nodorum	GCA_020570965.1
47	2	n/a	2725_Parastagonospora_nodorum	GCA_020570975.1
47	2	n/a	2728_Parastagonospora_nodorum	GCA_020571265.1
47	2	n/a	2733_Parastagonospora_nodorum	GCA_020571295.1
47	2	n/a	2735_Parastagonospora_nodorum	GCA_020571325.1
47	2	n/a	2741_Parastagonospora_nodorum	GCA_020571545.1
47	2	n/a	2746_Parastagonospora_nodorum	GCA_020571575.1
47	2	n/a	2747_Parastagonospora_nodorum	GCA_020571605.1
47	2	n/a	2753_Parastagonospora_nodorum	GCA_020571815.1
47	2	n/a	2755_Parastagonospora_nodorum	GCA_020571885.1
47	2	n/a	2760_Parastagonospora_nodorum	GCA_020571895.1
47	2	n/a	2763_Parastagonospora_nodorum	GCA_020571965.1
47	2	n/a	2767_Parastagonospora_nodorum	GCA_020572075.1
47	2	n/a	2769_Parastagonospora_nodorum	GCA_020572205.1
47	2	n/a	2775_Parastagonospora_nodorum	GCA_020572305.1
47	2	n/a	2778_Parastagonospora_nodorum	GCA_020572315.1
47	2	n/a	2780_Parastagonospora_nodorum	GCA_020572345.1
47	2	n/a	2787_Parastagonospora_nodorum	GCA_020572395.1
47	2	n/a	2789_Parastagonospora_nodorum	GCA_020572635.1
47	2	n/a	2792_Parastagonospora_nodorum	GCA_020572675.1
47	2	n/a	2797_Parastagonospora_nodorum	GCA_020572945.1
47	2	n/a	2802_Parastagonospora_nodorum	GCA_020572955.1
47	2	n/a	2804_Parastagonospora_nodorum	GCA_020572985.1
47	2	n/a	2808_Parastagonospora_nodorum	GCA_020572995.1
47	2	n/a	2812_Parastagonospora_nodorum	GCA_020573275.1
47	2	n/a	2815_Parastagonospora_nodorum	GCA_020573285.1
47	2	n/a	2818_Parastagonospora_nodorum	GCA_020573315.1
47	2	n/a	2823_Parastagonospora_nodorum	GCA_020573595.1
47	2	n/a	2827_Parastagonospora_nodorum	GCA_020573605.1
47	2	n/a	2832_Parastagonospora_nodorum	GCA_020573625.1
47	2	n/a	2834_Parastagonospora_nodorum	GCA_020573725.1
47	2	n/a	2839_Parastagonospora_nodorum	GCA_020573765.1
47	2	n/a	2843_Parastagonospora_nodorum	GCA_020573915.1
47	2	n/a	2846_Parastagonospora_nodorum	GCA_020574055.1
47	2	n/a	2851_Parastagonospora_nodorum	GCA_020574085.1
47	2	n/a	2856_Parastagonospora_nodorum	GCA_020574115.1
47	2	n/a	2860_Parastagonospora_nodorum	GCA_020574155.1
47	2	n/a	2863_Parastagonospora_nodorum	GCA_020574265.1
47	2	n/a	2866_Parastagonospora_nodorum	GCA_020574295.1
47	2	n/a	2871_Parastagonospora_nodorum	GCA_020574345.1
47	2	n/a	2873_Parastagonospora_nodorum	GCA_020574365.1
47	2	n/a	2876_Parastagonospora_nodorum	GCA_020574375.1
47	2	n/a	2880_Parastagonospora_nodorum	GCA_020574385.1
47	2	n/a	2885_Parastagonospora_nodorum	GCA_020574405.1
47	2	n/a	2890_Parastagonospora_nodorum	GCA_020574595.1
47	2	n/a	2894_Parastagonospora_nodorum	GCA_020574615.1
47	2	n/a	2896_Parastagonospora_nodorum	GCA_020574725.1
47	2	n/a	2902_Parastagonospora_nodorum	GCA_020574755.1
47	2	n/a	2907_Parastagonospora_nodorum	GCA_020574825.1
47	2	n/a	2911_Parastagonospora_nodorum	GCA_020574875.1
47	2	n/a	2912_Parastagonospora_nodorum	GCA_020575035.1
47	2	n/a	2916_Parastagonospora_nodorum	GCA_020575105.1
47	2	n/a	2921_Parastagonospora_nodorum	GCA_020575195.1
47	2	n/a	2924_Parastagonospora_nodorum	GCA_020575285.1
47	2	n/a	2929_Parastagonospora_nodorum	GCA_020575355.1
47	2	n/a	2930_Parastagonospora_nodorum	GCA_020575375.1
47	2	n/a	2935_Parastagonospora_nodorum	GCA_020575405.1
47	2	n/a	2939_Parastagonospora_nodorum	GCA_020575445.1
47	2	n/a	2942_Parastagonospora_nodorum	GCA_020575485.1
47	2	n/a	2948_Parastagonospora_nodorum	GCA_020575615.1
47	2	n/a	2949_Parastagonospora_nodorum	GCA_020575645.1
47	2	n/a	2953_Parastagonospora_nodorum	GCA_020575775.1
47	2	n/a	2960_Parastagonospora_nodorum	GCA_020575955.1
47	2	n/a	2962_Parastagonospora_nodorum	GCA_020575975.1
47	2	n/a	2968_Parastagonospora_nodorum	GCA_020575995.1
47	2	n/a	2969_Parastagonospora_nodorum	GCA_020576185.1
47	2	n/a	2974_Parastagonospora_nodorum	GCA_020576195.1
47	2	n/a	2979_Parastagonospora_nodorum	GCA_020576365.1
47	2	n/a	2980_Parastagonospora_nodorum	GCA_020577795.1
47	2	n/a	2984_Parastagonospora_nodorum	GCA_020577805.1
47	2	n/a	2988_Parastagonospora_nodorum	GCA_020577855.1
47	2	n/a	2991_Parastagonospora_nodorum	GCA_020577905.1
47	2	n/a	2996_Parastagonospora_nodorum	GCA_020577915.1
47	2	n/a	2998_Parastagonospora_nodorum	GCA_020578075.1
47	2	n/a	3002_Parastagonospora_nodorum	GCA_020578085.1
47	2	n/a	3005_Parastagonospora_nodorum	GCA_020578095.1
47	2	n/a	3009_Parastagonospora_nodorum	GCA_020578105.1
47	2	n/a	3013_Parastagonospora_nodorum	GCA_020578115.1
47	2	n/a	3018_Parastagonospora_nodorum	GCA_020578205.1
47	2	n/a	3023_Parastagonospora_nodorum	GCA_020578265.1
47	2	n/a	3027_Parastagonospora_nodorum	GCA_020578295.1
47	2	n/a	3031_Parastagonospora_nodorum	GCA_020578315.1
47	2	n/a	3033_Parastagonospora_nodorum	GCA_020578375.1
47	2	n/a	3038_Parastagonospora_nodorum	GCA_020578445.1
47	2	n/a	3040_Parastagonospora_nodorum	GCA_020578515.1
47	2	n/a	3042_Parastagonospora_nodorum	GCA_020578585.1
47	2	n/a	3047_Parastagonospora_nodorum	GCA_020578615.1
47	2	n/a	3051_Parastagonospora_nodorum	GCA_020579815.1
47	2	n/a	3057_Parastagonospora_nodorum	GCA_020579825.1
47	2	n/a	3060_Parastagonospora_nodorum	GCA_020579835.1
47	2	n/a	3064_Parastagonospora_nodorum	GCA_020579845.1
47	2	n/a	3066_Parastagonospora_nodorum	GCA_020579855.1
47	2	n/a	3071_Parastagonospora_nodorum	GCA_020580075.1
47	2	n/a	3073_Parastagonospora_nodorum	GCA_020580085.1
47	2	n/a	3080_Parastagonospora_nodorum	GCA_020580115.1
47	2	n/a	3083_Parastagonospora_nodorum	GCA_020580145.1
47	2	n/a	3088_Parastagonospora_nodorum	GCA_020580155.1
47	2	n/a	3091_Parastagonospora_nodorum	GCA_020580305.1
47	2	n/a	3093_Parastagonospora_nodorum	GCA_020580415.1
47	2	n/a	3097_Parastagonospora_nodorum	GCA_020580425.1
47	2	n/a	3104_Parastagonospora_nodorum	GCA_020580485.1
47	2	n/a	3106_Parastagonospora_nodorum	GCA_020580655.1
47	2	n/a	3108_Parastagonospora_nodorum	GCA_020580665.1
47	2	n/a	3112_Parastagonospora_nodorum	GCA_020580695.1
47	2	n/a	3116_Parastagonospora_nodorum	GCA_020580725.1
47	2	n/a	3120_Parastagonospora_nodorum	GCA_020580775.1
47	2	n/a	3125_Parastagonospora_nodorum	GCA_020580905.1
47	2	n/a	3127_Parastagonospora_nodorum	GCA_020581045.1
47	2	n/a	3134_Parastagonospora_nodorum	GCA_020581155.1
47	2	n/a	3137_Parastagonospora_nodorum	GCA_020581165.1
47	2	n/a	3139_Parastagonospora_nodorum	GCA_020581275.1
47	2	n/a	3238_Pyrenochaeta_spp	GCA_020747015.1
47	2	n/a	3240_Phaeosphaeria_spp	GCA_020747045.1
47	2	n/a	3349_Alternaria_atra	GCA_907166805.1
47	2	n/a	3485_Exserohilum_turcicum	GCF_000359705.1
47	2	n/a	3509_Bipolaris_victoriae	GCF_000527765.1
47	2	n/a	3689_Cucurbitaria_berberidis	GCF_010015615.1
47	2	n/a	3799_Alternaria_atra	GCF_907166805.1
47	3	n/a	164_Bipolaris_sorokiniana	GCA_000338995.1
47	3	n/a	229_Bipolaris_zeicola	GCA_000523435.1
47	3	n/a	232_Bipolaris_oryzae	GCA_000523455.1
47	3	n/a	3473_Bipolaris_sorokiniana	GCF_000338995.1
47	3	n/a	3502_Bipolaris_zeicola	GCF_000523435.1
47	3	n/a	3507_Bipolaris_oryzae	GCF_000523455.1
47	4	n/a	194_Exserohilum_turcicum	GCA_000359705.1
47	4	n/a	451_Stemphylium_lycopersici	GCA_001191545.1
47	4	n/a	816_Stemphylium_lycopersici	GCA_003268315.1
47	4	n/a	821_Stemphylium_lycopersici	GCA_003268335.1
48	1	n/a	159_Bipolaris_maydis	GCA_000338975.1
48	1	n/a	189_Bipolaris_maydis	GCA_000354255.1
48	1	n/a	3482_Bipolaris_maydis	GCF_000354255.1
49	1	dit (variation 3)	160_Bipolaris_maydis	GCA_000338975.1
49	1	dit (variation 3)	163_Bipolaris_sorokiniana	GCA_000338995.1
49	1	dit (variation 3)	191_Bipolaris_maydis	GCA_000354255.1
49	1	dit (variation 3)	193_Exserohilum_turcicum	GCA_000359705.1
49	1	dit (variation 3)	224_Bipolaris_zeicola	GCA_000523435.1
49	1	dit (variation 3)	237_Bipolaris_victoriae	GCA_000527765.1
49	1	dit (variation 3)	453_Stemphylium_lycopersici	GCA_001191545.1
49	1	dit (variation 3)	499_Alternaria_alternata	GCA_001572055.1
49	1	dit (variation 3)	513_Ascochyta_rabiei	GCA_001630375.1
49	1	dit (variation 3)	521_Alternaria_alternata	GCA_001642055.1
49	1	dit (variation 3)	523_Stagonospora_spp	GCA_001644525.1
49	1	dit (variation 3)	531_Pyrenochaeta_spp	GCA_001644535.1
49	1	dit (variation 3)	818_Stemphylium_lycopersici	GCA_003268315.1
49	1	dit (variation 3)	820_Stemphylium_lycopersici	GCA_003268335.1
49	1	dit (variation 3)	845_Alternaria_spp	GCA_003574525.1
49	1	dit (variation 3)	894_Ascochyta_rabiei	GCA_004011695.1
49	1	dit (variation 3)	900_Ascochyta_lentis	GCA_004011705.1
49	1	dit (variation 3)	910_Alternaria_tenuissima	GCA_004154735.1
49	1	dit (variation 3)	912_Alternaria_tenuissima	GCA_004154745.1
49	1	dit (variation 3)	915_Alternaria_alternata	GCA_004154755.1
49	1	dit (variation 3)	919_Alternaria_tenuissima	GCA_004154765.1
49	1	dit (variation 3)	922_Alternaria_arborescens	GCA_004154815.1
49	1	dit (variation 3)	927_Alternaria_arborescens	GCA_004154835.1
49	1	dit (variation 3)	928_Alternaria_tenuissima	GCA_004154845.1
49	1	dit (variation 3)	953_Alternaria_arborescens	GCA_004155955.1
49	1	dit (variation 3)	957_Alternaria_tenuissima	GCA_004156015.1
49	1	dit (variation 3)	960_Alternaria_gaisen	GCA_004156025.2
49	1	dit (variation 3)	963_Alternaria_tenuissima	GCA_004156035.1
49	1	dit (variation 3)	968_Alternaria_tenuissima	GCA_004168565.1
49	1	dit (variation 3)	1125_Decorospora_gaudefroyi	GCA_010015605.1
49	1	dit (variation 3)	1127_Cucurbitaria_berberidis	GCA_010015615.1
49	1	dit (variation 3)	1130_Clathrospora_elynae	GCA_010015635.1
49	1	dit (variation 3)	1137_Aaosphaeria_arxii	GCA_010015735.1
49	1	dit (variation 3)	1140_Setomelanomma_holmii	GCA_010015745.1
49	1	dit (variation 3)	1144_Dothidotthia_symphoricarpi	GCA_010015815.1
49	1	dit (variation 3)	1151_Lindgomyces_ingoldianus	GCA_010093535.1
49	1	dit (variation 3)	1159_Ophiobolus_disseminans	GCA_010093685.1
49	1	dit (variation 3)	1176_Zopfia_rhizophila	GCA_010093925.1
49	1	dit (variation 3)	1186_Trematosphaeria_pertusa	GCA_010094035.1
49	1	dit (variation 3)	1187_Didymosphaeria_enalia	GCA_010094045.1
49	1	dit (variation 3)	1193_Ampelomyces_quisqualis	GCA_010094095.1
49	1	dit (variation 3)	1200_Lophiostoma_macrostomum	GCA_010405375.1
49	1	dit (variation 3)	1207_Lentithecium_fluviatile	GCA_010405425.1
49	1	dit (variation 3)	1215_Didymella_keratinophila	GCA_011058865.1
49	1	dit (variation 3)	1222_Didymella_heteroderae	GCA_011058895.1
49	1	dit (variation 3)	1226_Curvularia_kusanoi	GCA_011058905.1
49	1	dit (variation 3)	1324_Alternaria_burnsii	GCA_013036055.1
49	1	dit (variation 3)	1465_Bipolaris_sorokiniana	GCA_013416765.1
49	1	dit (variation 3)	1662_Bipolaris_maydis	GCA_019454015.1
49	1	dit (variation 3)	1682_Alternaria_panax	GCA_019702505.1
49	1	dit (variation 3)	1686_Epicoccum_nigrum	GCA_019721275.1
49	1	dit (variation 3)	3153_Boeremia_exigua	GCA_020726555.1
49	1	dit (variation 3)	3159_Alternaria_alternata	GCA_020736535.1
49	1	dit (variation 3)	3184_Paraphoma_chrysanthemicola	GCA_020744225.1
49	1	dit (variation 3)	3205_Dendryphion_nanum	GCA_020744415.1
49	1	dit (variation 3)	3233_Pyrenochaeta_spp	GCA_020747015.1
49	1	dit (variation 3)	3242_Phaeosphaeria_spp	GCA_020747045.1
49	1	dit (variation 3)	3347_Alternaria_atra	GCA_907166805.1
49	1	dit (variation 3)	3474_Bipolaris_sorokiniana	GCF_000338995.1
49	1	dit (variation 3)	3484_Bipolaris_maydis	GCF_000354255.1
49	1	dit (variation 3)	3486_Exserohilum_turcicum	GCF_000359705.1
49	1	dit (variation 3)	3501_Bipolaris_zeicola	GCF_000523435.1
49	1	dit (variation 3)	3513_Bipolaris_victoriae	GCF_000527765.1
49	1	dit (variation 3)	3566_Alternaria_alternata	GCF_001642055.1
49	1	dit (variation 3)	3662_Ascochyta_rabiei	GCF_004011695.1
49	1	dit (variation 3)	3665_Alternaria_arborescens	GCF_004154835.1
49	1	dit (variation 3)	3688_Cucurbitaria_berberidis	GCF_010015615.1
49	1	dit (variation 3)	3691_Aaosphaeria_arxii	GCF_010015735.1
49	1	dit (variation 3)	3694_Lindgomyces_ingoldianus	GCF_010093535.1
49	1	dit (variation 3)	3707_Trematosphaeria_pertusa	GCF_010094035.1
49	1	dit (variation 3)	3724_Alternaria_burnsii	GCF_013036055.1
49	1	dit (variation 3)	3798_Alternaria_atra	GCF_907166805.1
49	2	dit (variation 3)	1194_Didymella_exigua	GCA_010094145.1
49	2	dit (variation 3)	3709_Didymella_exigua	GCF_010094145.1
50	1	1	161_Bipolaris_maydis	GCA_000338975.1
50	1	1	166_Bipolaris_sorokiniana	GCA_000338995.1
50	1	1	190_Bipolaris_maydis	GCA_000354255.1
50	1	1	228_Bipolaris_zeicola	GCA_000523435.1
50	1	1	231_Bipolaris_oryzae	GCA_000523455.1
50	1	1	234_Bipolaris_victoriae	GCA_000527765.1
50	1	1	1463_Bipolaris_sorokiniana	GCA_013416765.1
50	1	1	1661_Bipolaris_maydis	GCA_019454015.1
50	1	1	3471_Bipolaris_sorokiniana	GCF_000338995.1
50	1	1	3483_Bipolaris_maydis	GCF_000354255.1
50	1	1	3504_Bipolaris_zeicola	GCF_000523435.1
50	1	1	3508_Bipolaris_oryzae	GCF_000523455.1
50	1	1	3512_Bipolaris_victoriae	GCF_000527765.1
51	1	n/a	168_Pseudocercospora_fijiensis	GCA_000340215.1
51	1	n/a	3475_Pseudocercospora_fijiensis	GCF_000340215.1
52	1	n/a	169_Pseudocercospora_fijiensis	GCA_000340215.1
52	1	n/a	3476_Pseudocercospora_fijiensis	GCF_000340215.1
53	1	n/a	171_Penicillium_oxalicum	GCA_000346795.1
53	1	n/a	447_Penicillium_brasilianum	GCA_001048715.1
54	1	n/a	174_Eutypa_lata	GCA_000349385.1
54	1	n/a	3478_Eutypa_lata	GCF_000349385.1
55	1	n/a	175_Eutypa_lata	GCA_000349385.1
55	1	n/a	3479_Eutypa_lata	GCF_000349385.1
56	1	n/a	181_Colletotrichum_orbiculare	GCA_000350065.2
56	1	n/a	973_Colletotrichum_spinosum	GCA_004366825.1
56	1	n/a	974_Colletotrichum_spinosum	GCA_004366825.1
56	1	n/a	978_Colletotrichum_trifolii	GCA_004367215.1
57	1	n/a	188_Bipolaris_maydis	GCA_000354255.1
57	1	n/a	3481_Bipolaris_maydis	GCF_000354255.1
58	1	n/a	192_Exserohilum_turcicum	GCA_000359705.1
58	1	n/a	3487_Exserohilum_turcicum	GCF_000359705.1
59	1	n/a	195_Exserohilum_turcicum	GCA_000359705.1
