TreeTip_Name	Protein	Accession	Lichen	ICS_Clade	Species	Genus	Fungal_Class
Trichoderma_asperellum_XP_024760874.1	XP_024760874.1	GCF_003025105.1	NotLichen	gcf_6	Trichoderma_asperellum	Trichoderma	Sordariomycetes
Trichoderma_asperellum_XP_024758174.1	XP_024758174.1	GCF_003025105.1	NotLichen	gcf_6	Trichoderma_asperellum	Trichoderma	Sordariomycetes
Trichoderma_asperelloides_KAH8130836.1	KAH8130836.1	GCA_021066465.1	NotLichen	gcf_6	Trichoderma_asperelloides	Trichoderma	Sordariomycetes
Trichoderma_asperelloides_KAH8126838.1	KAH8126838.1	GCA_021066465.1	NotLichen	gcf_6	Trichoderma_asperelloides	Trichoderma	Sordariomycetes
Trichoderma_arundinaceum_RFU81260.1	RFU81260.1	GCA_003012105.1	NotLichen	gcf_6	Trichoderma_arundinaceum	Trichoderma	Sordariomycetes
Torrubiella_hemipterigena_CEJ92695.1	CEJ92695.1	GCA_000825705.1	NotLichen	gcf_6	Torrubiella_hemipterigena	Torrubiella	Sordariomycetes
Torrubiella_hemipterigena_CEJ80108.1	CEJ80108.1	GCA_000825705.1	NotLichen	gcf_6	Torrubiella_hemipterigena	Torrubiella	Sordariomycetes
Tolypocladium_paradoxum_POR36253.1	POR36253.1	GCA_002916505.1	NotLichen	gcf_6	Tolypocladium_paradoxum	Tolypocladium	Sordariomycetes
Tolypocladium_ophioglossoides_KND88639.1	KND88639.1	GCA_001189435.1	NotLichen	gcf_6	Tolypocladium_ophioglossoides	Tolypocladium	Sordariomycetes
Tolypocladium_capitatum_PNY29604.1	PNY29604.1	GCA_002901185.1	NotLichen	gcf_6	Tolypocladium_capitatum	Tolypocladium	Sordariomycetes
Thozetella_sp_PMI_491_KAH8883577.1	KAH8883577.1	GCA_021432635.1	NotLichen	gcf_6	Thozetella_sp_PMI_491	Thozetella	Sordariomycetes
Thielaviopsis_punctulata_KKA28498.1	KKA28498.1	GCA_000968615.1	NotLichen	gcf_6	Thielaviopsis_punctulata	Thielaviopsis	Sordariomycetes
Thelonectria_olida_KAH6898965.1	KAH6898965.1	GCA_020736575.1	NotLichen	gcf_6	Thelonectria_olida	Thelonectria	Sordariomycetes
Talaromyces_rugulosus_XP_035345849.1	XP_035345849.1	GCF_013368755.1	NotLichen	gcf_6	Talaromyces_rugulosus	Talaromyces	Eurotiomycetes
Talaromyces_islandicus_CRG89153.1	CRG89153.1	GCA_000985935.1	NotLichen	gcf_6	Talaromyces_islandicus	Talaromyces	Eurotiomycetes
Stachybotrys_elegans_KAH7305838.1	KAH7305838.1	GCA_020746835.1	NotLichen	gcf_6	Stachybotrys_elegans	Stachybotrys	Sordariomycetes
Sphaerulina_musiva_EMF11229.1	EMF11229.1	GCA_000320565.2	NotLichen	gcf_6	Sphaerulina_musiva	Sphaerulina	Dothideomycetes
Sphaceloma_murrayae_PNS20094.1	PNS20094.1	GCA_002895985.1	NotLichen	gcf_6	Sphaceloma_murrayae	Sphaceloma	Dothideomycetes
Septoria_linicola_USW55016.1	USW55016.1	GCA_024114885.1	NotLichen	gcf_6	Septoria_linicola	Septoria	Dothideomycetes
Rostrohypoxylon_terebratum_KAI1086362.1	KAI1086362.1	GCA_022497145.1	NotLichen	gcf_6	Rostrohypoxylon_terebratum	Rostrohypoxylon	Sordariomycetes
Rosellinia_necatrix_GAP91335.2	GAP91335.2	GCA_001445595.3	NotLichen	gcf_6	Rosellinia_necatrix	Rosellinia	Sordariomycetes
Pyricularia_sp_CBS_133598_TLD33281.1	TLD33281.1	GCA_004337975.1	NotLichen	gcf_6	Pyricularia_sp_CBS_133598	Pyricularia	Sordariomycetes
Pyricularia_oryzae_ELQ33210.1	ELQ33210.1	GCA_000292585.1	NotLichen	gcf_6	Pyricularia_oryzae	Pyricularia	Sordariomycetes
Pyricularia_grisea_XP_030987198.1	XP_030987198.1	GCF_004355905.1	NotLichen	gcf_6	Pyricularia_grisea	Pyricularia	Sordariomycetes
Purpureocillium_takamizusanense_XP_047841504.1	XP_047841504.1	GCF_022605165.1	NotLichen	gcf_6	Purpureocillium_takamizusanense	Purpureocillium	Sordariomycetes
Purpureocillium_lilacinum_GJN84253.1	GJN84253.1	GCA_023168115.2	NotLichen	gcf_6	Purpureocillium_lilacinum	Purpureocillium	Sordariomycetes
Pseudomassariella_vexata_XP_040711112.1	XP_040711112.1	GCF_002105095.1	NotLichen	gcf_6	Pseudomassariella_vexata	Pseudomassariella	Sordariomycetes
Pseudocercospora_fuligena_KAF7189718.1	KAF7189718.1	GCA_014298035.1	NotLichen	gcf_6	Pseudocercospora_fuligena	Pseudocercospora	Dothideomycetes
Pseudocercospora_fijiensis_XP_007922245.1	XP_007922245.1	GCF_000340215.1	NotLichen	gcf_6	Pseudocercospora_fijiensis	Pseudocercospora	Dothideomycetes
Pseudocercospora_eumusae_KXT06152.1	KXT06152.1	GCA_001578235.1	NotLichen	gcf_6	Pseudocercospora_eumusae	Pseudocercospora	Dothideomycetes
Pseudocercospora_eumusae_KXT06151.1	KXT06151.1	GCA_001578235.1	NotLichen	gcf_6	Pseudocercospora_eumusae	Pseudocercospora	Dothideomycetes
Podospora_comata_VBB77827.1	VBB77827.1	GCA_900290415.1	NotLichen	gcf_6	Podospora_comata	Podospora	Sordariomycetes
Podospora_anserina_XP_001909594.1	XP_001909594.1	GCF_000226545.1	NotLichen	gcf_6	Podospora_anserina	Podospora	Sordariomycetes
Pochonia_chlamydosporia_XP_018150324.1	XP_018150324.1	GCF_001653235.2	NotLichen	gcf_6	Pochonia_chlamydosporia	Pochonia	Sordariomycetes
Plectosphaerella_plurivora_KAH6674037.1	KAH6674037.1	GCA_020726575.1	NotLichen	gcf_6	Plectosphaerella_plurivora	Plectosphaerella	Sordariomycetes
Plectosphaerella_cucumerina_KAH7376003.1	KAH7376003.1	GCA_020746995.1	NotLichen	gcf_6	Plectosphaerella_cucumerina	Plectosphaerella	Sordariomycetes
Pestalotiopsis_sp_9143b_KAI4592846.1	KAI4592846.1	GCA_023701735.1	NotLichen	gcf_6	Pestalotiopsis_sp_9143b	Pestalotiopsis	Sordariomycetes
Pestalotiopsis_fici_XP_007841969.1	XP_007841969.1	GCF_000516985.1	NotLichen	gcf_6	Pestalotiopsis_fici	Pestalotiopsis	Sordariomycetes
Panaeolus_papilionaceus_KAF9047513.1	KAF9047513.1	GCA_015501605.1	NotLichen	gcf_6	Panaeolus_papilionaceus	Panaeolus	Agaricomycetes
Panaeolus_papilionaceus_KAF9044336.1	KAF9044336.1	GCA_015501605.1	NotLichen	gcf_6	Panaeolus_papilionaceus	Panaeolus	Agaricomycetes
Panaeolus_cyanescens_PPQ79921.1	PPQ79921.1	GCA_002938355.1	NotLichen	gcf_6	Panaeolus_cyanescens	Panaeolus	Agaricomycetes
Ophiocordyceps_sinensis_KAF4504422.1	KAF4504422.1	GCA_012934285.1	NotLichen	gcf_6	Ophiocordyceps_sinensis	Ophiocordyceps	Sordariomycetes
Ophiocordyceps_australis_PHH60971.1	PHH60971.1	GCA_002591415.1	NotLichen	gcf_6	Ophiocordyceps_australis	Ophiocordyceps	Sordariomycetes
Ophidiomyces_ophidiicola_KAI2408102.1	KAI2408102.1	GCA_022831925.1	NotLichen	gcf_6	Ophidiomyces_ophidiicola	Ophidiomyces	Eurotiomycetes
Neopestalotiopsis_sp_37M_KAF2995301.1	KAF2995301.1	GCA_011058875.1	NotLichen	gcf_6	Neopestalotiopsis_sp_37M	Neopestalotiopsis	Sordariomycetes
Neopestalotiopsis_clavispora_KAF7528985.1	KAF7528985.1	GCA_014621435.1	NotLichen	gcf_6	Neopestalotiopsis_clavispora	Neopestalotiopsis	Sordariomycetes
Neonectria_ditissima_KPM39944.1	KPM39944.1	GCA_001306435.1	NotLichen	gcf_6	Neonectria_ditissima	Neonectria	Sordariomycetes
Neonectria_ditissima_KPM39364.1	KPM39364.1	GCA_001306435.1	NotLichen	gcf_6	Neonectria_ditissima	Neonectria	Sordariomycetes
Monosporascus_sp_mg162_RYP51886.1	RYP51886.1	GCA_004155945.1	NotLichen	gcf_6	Monosporascus_sp_mg162	Monosporascus	Sordariomycetes
Monosporascus_sp_MC138B_RYP25483.1	RYP25483.1	GCA_004154975.1	NotLichen	gcf_6	Monosporascus_sp_MC138B	Monosporascus	Sordariomycetes
Monosporascus_sp_GIB2_RYP07593.1	RYP07593.1	GCA_004155935.1	NotLichen	gcf_6	Monosporascus_sp_GIB2	Monosporascus	Sordariomycetes
Monosporascus_sp_CRB92_RYP80153.1	RYP80153.1	GCA_004155915.1	NotLichen	gcf_6	Monosporascus_sp_CRB92	Monosporascus	Sordariomycetes
Monosporascus_sp_CRB83_RYP63393.1	RYP63393.1	GCA_004155055.1	NotLichen	gcf_6	Monosporascus_sp_CRB83	Monosporascus	Sordariomycetes
Monosporascus_sp_5C6A_RYP63969.1	RYP63969.1	GCA_004155035.1	NotLichen	gcf_6	Monosporascus_sp_5C6A	Monosporascus	Sordariomycetes
Monosporascus_ibericus_RYP04505.1	RYP04505.1	GCA_004154915.1	NotLichen	gcf_6	Monosporascus_ibericus	Monosporascus	Sordariomycetes
Monosporascus_cannonballus_RYO84092.1	RYO84092.1	GCA_004154925.1	NotLichen	gcf_6	Monosporascus_cannonballus	Monosporascus	Sordariomycetes
Moelleriella_libera_OAA32442.1	OAA32442.1	GCA_001636675.1	NotLichen	gcf_6	Moelleriella_libera	Moelleriella	Sordariomycetes
Moelleriella_libera_KZZ98543.1	KZZ98543.1	GCA_001636675.1	NotLichen	gcf_6	Moelleriella_libera	Moelleriella	Sordariomycetes
Metarhizium_robertsii_EXV05525.1	EXV05525.1	GCA_000591435.1	NotLichen	gcf_6	Metarhizium_robertsii	Metarhizium	Sordariomycetes
Metarhizium_rileyi_TWU74963.1	TWU74963.1	GCA_007866325.1	NotLichen	gcf_6	Metarhizium_rileyi	Metarhizium	Sordariomycetes
Metarhizium_majus_XP_014582888.1	XP_014582888.1	GCF_000814945.1	NotLichen	gcf_6	Metarhizium_majus	Metarhizium	Sordariomycetes
Metarhizium_humberi_KAH0601870.1	KAH0601870.1	GCA_020102295.1	NotLichen	gcf_6	Metarhizium_humberi	Metarhizium	Sordariomycetes
Metarhizium_humberi_KAH0593057.1	KAH0593057.1	GCA_020102295.1	NotLichen	gcf_6	Metarhizium_humberi	Metarhizium	Sordariomycetes
Metarhizium_guizhouense_KID88427.1	KID88427.1	GCA_000814955.1	NotLichen	gcf_6	Metarhizium_guizhouense	Metarhizium	Sordariomycetes
Metarhizium_guizhouense_KID81079.1	KID81079.1	GCA_000814955.1	NotLichen	gcf_6	Metarhizium_guizhouense	Metarhizium	Sordariomycetes
Metarhizium_brunneum_QLI68139.1	QLI68139.1	GCA_013426205.1	NotLichen	gcf_6	Metarhizium_brunneum	Metarhizium	Sordariomycetes
Metarhizium_anisopliae_KJK81684.1	KJK81684.1	GCA_000426965.1	NotLichen	gcf_6	Metarhizium_anisopliae	Metarhizium	Sordariomycetes
Metarhizium_album_XP_040676978.1	XP_040676978.1	GCF_000804445.1	NotLichen	gcf_6	Metarhizium_album	Metarhizium	Sordariomycetes
Metarhizium_acridum_XP_007814893.1	XP_007814893.1	GCF_000187405.1	NotLichen	gcf_6	Metarhizium_acridum	Metarhizium	Sordariomycetes
Lentithecium_fluviatile_KAF2687513.1	KAF2687513.1	GCA_010405425.1	NotLichen	gcf_6	Lentithecium_fluviatile	Lentithecium	Dothideomycetes
Ilyonectria_sp_MPICAGEAT0026_KAH6997620.1	KAH6997620.1	GCA_020744155.1	NotLichen	gcf_6	Ilyonectria_sp_MPICAGEAT0026	Ilyonectria	Sordariomycetes
Ilyonectria_robusta_XP_046111580.1	XP_046111580.1	GCF_021365365.1	NotLichen	gcf_6	Ilyonectria_robusta	Ilyonectria	Sordariomycetes
Ilyonectria_destructans_KAH7022596.1	KAH7022596.1	GCA_020740775.1	NotLichen	gcf_6	Ilyonectria_destructans	Ilyonectria	Sordariomycetes
Ilyonectria_destructans_KAH6999447.1	KAH6999447.1	GCA_020740775.1	NotLichen	gcf_6	Ilyonectria_destructans	Ilyonectria	Sordariomycetes
Hypoxylon_trugodes_KAI1391855.1	KAI1391855.1	GCA_022578975.1	NotLichen	gcf_6	Hypoxylon_trugodes	Hypoxylon	Sordariomycetes
Hypoxylon_sp_NC1633_KAI2601828.1	KAI2601828.1	GCA_022984935.1	NotLichen	gcf_6	Hypoxylon_sp_NC1633	Hypoxylon	Sordariomycetes
Hypoxylon_sp_NC0597_KAI0107957.1	KAI0107957.1	GCA_022432515.1	NotLichen	gcf_6	Hypoxylon_sp_NC0597	Hypoxylon	Sordariomycetes
Hypoxylon_sp_FL1857_KAI1409840.1	KAI1409840.1	GCA_022578955.1	NotLichen	gcf_6	Hypoxylon_sp_FL1857	Hypoxylon	Sordariomycetes
Hypoxylon_sp_FL1284_KAI0172917.1	KAI0172917.1	GCA_022432365.1	NotLichen	gcf_6	Hypoxylon_sp_FL1284	Hypoxylon	Sordariomycetes
Hypoxylon_sp_FL1284_KAI0169583.1	KAI0169583.1	GCA_022432365.1	NotLichen	gcf_6	Hypoxylon_sp_FL1284	Hypoxylon	Sordariomycetes
Hypoxylon_sp_FL1150_KAI1759584.1	KAI1759584.1	GCA_022495205.1	NotLichen	gcf_6	Hypoxylon_sp_FL1150	Hypoxylon	Sordariomycetes
Hypoxylon_sp_FL0890_KAI0839473.1	KAI0839473.1	GCA_022497025.1	NotLichen	gcf_6	Hypoxylon_sp_FL0890	Hypoxylon	Sordariomycetes
Hypoxylon_sp_FL0543_KAI1137542.1	KAI1137542.1	GCA_022578575.1	NotLichen	gcf_6	Hypoxylon_sp_FL0543	Hypoxylon	Sordariomycetes
Hypoxylon_sp_EC38_OTA58838.1	OTA58838.1	GCA_002120335.1	NotLichen	gcf_6	Hypoxylon_sp_EC38	Hypoxylon	Sordariomycetes
Hypoxylon_sp_CO275_OTA96854.1	OTA96854.1	GCA_002120305.1	NotLichen	gcf_6	Hypoxylon_sp_CO275	Hypoxylon	Sordariomycetes
Hypoxylon_rubiginosum_KAI4862261.1	KAI4862261.1	GCA_022578595.1	NotLichen	gcf_6	Hypoxylon_rubiginosum	Hypoxylon	Sordariomycetes
Hypoxylon_fuscum_KAI1396941.1	KAI1396941.1	GCA_022578945.1	NotLichen	gcf_6	Hypoxylon_fuscum	Hypoxylon	Sordariomycetes
Hypoxylon_fragiforme_XP_049113909.1	XP_049113909.1	GCF_022984875.1	NotLichen	gcf_6	Hypoxylon_fragiforme	Hypoxylon	Sordariomycetes
Hypoxylon_crocopeplum_KAI1370220.1	KAI1370220.1	GCA_022578875.1	NotLichen	gcf_6	Hypoxylon_crocopeplum	Hypoxylon	Sordariomycetes
Hypoxylon_cercidicola_KAI1778839.1	KAI1778839.1	GCA_022578845.1	NotLichen	gcf_6	Hypoxylon_cercidicola	Hypoxylon	Sordariomycetes
Hypomontagnella_submonticulosa_KAI2619769.1	KAI2619769.1	GCA_022984865.1	NotLichen	gcf_6	Hypomontagnella_submonticulosa	Hypomontagnella	Sordariomycetes
Hypomontagnella_monticulosa_KAI0376981.1	KAI0376981.1	GCA_022385585.1	NotLichen	gcf_6	Hypomontagnella_monticulosa	Hypomontagnella	Sordariomycetes
Hirsutella_rhossiliensis_XP_044715098.1	XP_044715098.1	GCF_020360975.1	NotLichen	gcf_6	Hirsutella_rhossiliensis	Hirsutella	Sordariomycetes
Hirsutella_minnesotensis_KJZ76946.1	KJZ76946.1	GCA_000956045.1	NotLichen	gcf_6	Hirsutella_minnesotensis	Hirsutella	Sordariomycetes
Hirsutella_minnesotensis_KJZ69000.1	KJZ69000.1	GCA_000956045.1	NotLichen	gcf_6	Hirsutella_minnesotensis	Hirsutella	Sordariomycetes
Fusarium_xylarioides_KAG5784526.1	KAG5784526.1	GCA_018296245.1	NotLichen	gcf_6	Fusarium_xylarioides	Fusarium	Sordariomycetes
Fusarium_verticillioides_RBQ78504.1	RBQ78504.1	GCA_003316975.2	NotLichen	gcf_6	Fusarium_verticillioides	Fusarium	Sordariomycetes
Fusarium_venenatum_KAH6991949.1	KAH6991949.1	GCA_020744135.1	NotLichen	gcf_6	Fusarium_venenatum	Fusarium	Sordariomycetes
Fusarium_vanettenii_XP_003043106.1	XP_003043106.1	GCF_000151355.1	NotLichen	gcf_6	Fusarium_vanettenii	Fusarium	Sordariomycetes
Fusarium_tricinctum_KAH7241312.1	KAH7241312.1	GCA_020744515.1	NotLichen	gcf_6	Fusarium_tricinctum	Fusarium	Sordariomycetes
Fusarium_tjaetaba_XP_037204632.1	XP_037204632.1	GCF_013396195.1	NotLichen	gcf_6	Fusarium_tjaetaba	Fusarium	Sordariomycetes
Fusarium_subglutinans_XP_036535050.1	XP_036535050.1	GCF_013396075.1	NotLichen	gcf_6	Fusarium_subglutinans	Fusarium	Sordariomycetes
Fusarium_sporotrichioides_RGP67323.1	RGP67323.1	GCA_003012315.1	NotLichen	gcf_6	Fusarium_sporotrichioides	Fusarium	Sordariomycetes
Fusarium_sp_NRRL_66182_KAF5024489.1	KAF5024489.1	GCA_013266265.1	NotLichen	gcf_6	Fusarium_sp_NRRL_66182	Fusarium	Sordariomycetes
Fusarium_sp_NRRL_66182_KAF5021531.1	KAF5021531.1	GCA_013266265.1	NotLichen	gcf_6	Fusarium_sp_NRRL_66182	Fusarium	Sordariomycetes
Fusarium_sp_NRRL_52700_KAF5639250.1	KAF5639250.1	GCA_013396095.1	NotLichen	gcf_6	Fusarium_sp_NRRL_52700	Fusarium	Sordariomycetes
Fusarium_sp_NRRL_25303_KAF5655301.1	KAF5655301.1	GCA_013396255.1	NotLichen	gcf_6	Fusarium_sp_NRRL_25303	Fusarium	Sordariomycetes
Fusarium_sp_MPISDFRAT0072_KAH7178811.1	KAH7178811.1	GCA_020744335.1	NotLichen	gcf_6	Fusarium_sp_MPISDFRAT0072	Fusarium	Sordariomycetes
Fusarium_sp_FIESC_RH6_KAI1072912.1	KAI1072912.1	GCA_022627095.1	NotLichen	gcf_6	Fusarium_sp_FIESC_RH6	Fusarium	Sordariomycetes
Fusarium_sp_DS_682_KAF9776901.1	KAF9776901.1	GCA_014764975.1	NotLichen	gcf_6	Fusarium_sp_DS_682	Fusarium	Sordariomycetes
Fusarium_sp_AF8_RSL41713.1	RSL41713.1	GCA_003946985.1	NotLichen	gcf_6	Fusarium_sp_AF8	Fusarium	Sordariomycetes
Fusarium_sp_AF6_RSL51262.1	RSL51262.1	GCA_003947015.1	NotLichen	gcf_6	Fusarium_sp_AF6	Fusarium	Sordariomycetes
Fusarium_sp_AF4_RSM04557.1	RSM04557.1	GCA_003946995.1	NotLichen	gcf_6	Fusarium_sp_AF4	Fusarium	Sordariomycetes
Fusarium_solanimelongenae_UPK95857.1	UPK95857.1	GCA_023101225.1	NotLichen	gcf_6	Fusarium_solanimelongenae	Fusarium	Sordariomycetes
Fusarium_solani_XP_046125136.1	XP_046125136.1	GCF_020744495.1	NotLichen	gcf_6	Fusarium_solani	Fusarium	Sordariomycetes
Fusarium_sarcochroum_KAF4968849.1	KAF4968849.1	GCA_013266185.1	NotLichen	gcf_6	Fusarium_sarcochroum	Fusarium	Sordariomycetes
Fusarium_redolens_XP_046050536.1	XP_046050536.1	GCF_020744475.1	NotLichen	gcf_6	Fusarium_redolens	Fusarium	Sordariomycetes
Fusarium_pseudograminearum_KAF0638051.1	KAF0638051.1	GCA_001703955.2	NotLichen	gcf_6	Fusarium_pseudograminearum	Fusarium	Sordariomycetes
Fusarium_pseudocircinatum_KAF5604376.1	KAF5604376.1	GCA_013396035.1	NotLichen	gcf_6	Fusarium_pseudocircinatum	Fusarium	Sordariomycetes
Fusarium_pseudoanthophilum_KAF5594602.1	KAF5594602.1	GCA_013395995.1	NotLichen	gcf_6	Fusarium_pseudoanthophilum	Fusarium	Sordariomycetes
Fusarium_proliferatum_RKL33426.1	RKL33426.1	GCA_003615215.1	NotLichen	gcf_6	Fusarium_proliferatum	Fusarium	Sordariomycetes
Fusarium_poae_OBS17419.1	OBS17419.1	GCA_001675295.1	NotLichen	gcf_6	Fusarium_poae	Fusarium	Sordariomycetes
Fusarium_phyllophilum_KAF5566026.1	KAF5566026.1	GCA_013396025.1	NotLichen	gcf_6	Fusarium_phyllophilum	Fusarium	Sordariomycetes
Fusarium_oxysporum_TVY77414.1	TVY77414.1	GCA_005930515.1	NotLichen	gcf_6	Fusarium_oxysporum	Fusarium	Sordariomycetes
Fusarium_odoratissimum_EMT72550.1	EMT72550.1	GCA_000350365.1	NotLichen	gcf_6	Fusarium_odoratissimum	Fusarium	Sordariomycetes
Fusarium_nygamai_PNP81505.1	PNP81505.1	GCA_002894225.1	NotLichen	gcf_6	Fusarium_nygamai	Fusarium	Sordariomycetes
Fusarium_napiforme_KAF5549604.1	KAF5549604.1	GCA_013396005.1	NotLichen	gcf_6	Fusarium_napiforme	Fusarium	Sordariomycetes
Fusarium_musae_XP_044676428.1	XP_044676428.1	GCF_019915245.1	NotLichen	gcf_6	Fusarium_musae	Fusarium	Sordariomycetes
Fusarium_mundagurra_KAF5724907.1	KAF5724907.1	GCA_013396205.1	NotLichen	gcf_6	Fusarium_mundagurra	Fusarium	Sordariomycetes
Fusarium_mangiferae_XP_041684129.1	XP_041684129.1	GCF_900044065.1	NotLichen	gcf_6	Fusarium_mangiferae	Fusarium	Sordariomycetes
Fusarium_longipes_RGP81180.1	RGP81180.1	GCA_003012285.1	NotLichen	gcf_6	Fusarium_longipes	Fusarium	Sordariomycetes
Fusarium_langsethiae_GKU06000.1	GKU06000.1	GCA_022180325.1	NotLichen	gcf_6	Fusarium_langsethiae	Fusarium	Sordariomycetes
Fusarium_langsethiae_GKU05999.1	GKU05999.1	GCA_022180325.1	NotLichen	gcf_6	Fusarium_langsethiae	Fusarium	Sordariomycetes
Fusarium_kuroshium_RMJ09524.1	RMJ09524.1	GCA_003698175.1	NotLichen	gcf_6	Fusarium_kuroshium	Fusarium	Sordariomycetes
Fusarium_heterosporum_KAF5660653.1	KAF5660653.1	GCA_013396295.1	NotLichen	gcf_6	Fusarium_heterosporum	Fusarium	Sordariomycetes
Fusarium_graminum_KAF4991504.1	KAF4991504.1	GCA_013266165.1	NotLichen	gcf_6	Fusarium_graminum	Fusarium	Sordariomycetes
Fusarium_graminearum_CEF76511.1	CEF76511.1	GCA_900044135.1	NotLichen	gcf_6	Fusarium_graminearum	Fusarium	Sordariomycetes
Fusarium_globosum_KAF5707724.1	KAF5707724.1	GCA_013396165.1	NotLichen	gcf_6	Fusarium_globosum	Fusarium	Sordariomycetes
Fusarium_gaditjirri_KAF4945015.1	KAF4945015.1	GCA_013266175.1	NotLichen	gcf_6	Fusarium_gaditjirri	Fusarium	Sordariomycetes
Fusarium_fujikuroi_QGI67658.1	QGI67658.1	GCA_009663055.1	NotLichen	gcf_6	Fusarium_fujikuroi	Fusarium	Sordariomycetes
Fusarium_floridanum_RSL87204.1	RSL87204.1	GCA_003947005.1	NotLichen	gcf_6	Fusarium_floridanum	Fusarium	Sordariomycetes
Fusarium_flagelliforme_RFN47008.1	RFN47008.1	GCA_003012295.1	NotLichen	gcf_6	Fusarium_flagelliforme	Fusarium	Sordariomycetes
Fusarium_euwallaceae_RTE82442.1	RTE82442.1	GCA_003957675.1	NotLichen	gcf_6	Fusarium_euwallaceae	Fusarium	Sordariomycetes
Fusarium_equiseti_CAG7566245.1	CAG7566245.1	GCA_910393935.1	NotLichen	gcf_6	Fusarium_equiseti	Fusarium	Sordariomycetes
Fusarium_denticulatum_KAF5687885.1	KAF5687885.1	GCA_013396175.1	NotLichen	gcf_6	Fusarium_denticulatum	Fusarium	Sordariomycetes
Fusarium_decemcellulare_KAF5012480.1	KAF5012480.1	GCA_013266205.1	NotLichen	gcf_6	Fusarium_decemcellulare	Fusarium	Sordariomycetes
Fusarium_culmorum_PTD05777.1	PTD05777.1	GCA_003033665.1	NotLichen	gcf_6	Fusarium_culmorum	Fusarium	Sordariomycetes
Fusarium_coicis_KAF5977940.1	KAF5977940.1	GCA_013781345.1	NotLichen	gcf_6	Fusarium_coicis	Fusarium	Sordariomycetes
Fusarium_coffeatum_XP_031013535.1	XP_031013535.1	GCF_003316985.1	NotLichen	gcf_6	Fusarium_coffeatum	Fusarium	Sordariomycetes
Fusarium_circinatum_KAF5666561.1	KAF5666561.1	GCA_013396185.1	NotLichen	gcf_6	Fusarium_circinatum	Fusarium	Sordariomycetes
Fusarium_chuoi_KAI1028471.1	KAI1028471.1	GCA_022627125.1	NotLichen	gcf_6	Fusarium_chuoi	Fusarium	Sordariomycetes
Fusarium_bulbicola_KAF5978724.1	KAF5978724.1	GCA_013758895.1	NotLichen	gcf_6	Fusarium_bulbicola	Fusarium	Sordariomycetes
Fusarium_beomiforme_KAF4341463.1	KAF4341463.1	GCA_002980475.2	NotLichen	gcf_6	Fusarium_beomiforme	Fusarium	Sordariomycetes
Fusarium_avenaceum_KIL90212.1	KIL90212.1	GCA_000769215.1	NotLichen	gcf_6	Fusarium_avenaceum	Fusarium	Sordariomycetes
Fusarium_avenaceum_KIL88528.1	KIL88528.1	GCA_000769215.1	NotLichen	gcf_6	Fusarium_avenaceum	Fusarium	Sordariomycetes
Fusarium_austroamericanum_KAF5227836.1	KAF5227836.1	GCA_013364965.1	NotLichen	gcf_6	Fusarium_austroamericanum	Fusarium	Sordariomycetes
Fusarium_austroafricanum_KAF4440333.1	KAF4440333.1	GCA_012932025.1	NotLichen	gcf_6	Fusarium_austroafricanum	Fusarium	Sordariomycetes
Fusarium_anthophilum_KAF5246009.1	KAF5246009.1	GCA_013364935.1	NotLichen	gcf_6	Fusarium_anthophilum	Fusarium	Sordariomycetes
Fusarium_annulatum_KAI1049063.1	KAI1049063.1	GCA_022627115.1	NotLichen	gcf_6	Fusarium_annulatum	Fusarium	Sordariomycetes
Fusarium_ambrosium_RSM06002.1	RSM06002.1	GCA_003947045.1	NotLichen	gcf_6	Fusarium_ambrosium	Fusarium	Sordariomycetes
Fusarium_albosuccineum_KAF4462069.1	KAF4462069.1	GCA_012931995.1	NotLichen	gcf_6	Fusarium_albosuccineum	Fusarium	Sordariomycetes
Fusarium_agapanthi_KAF4501930.1	KAF4501930.1	GCA_001654555.2	NotLichen	gcf_6	Fusarium_agapanthi	Fusarium	Sordariomycetes
Fulvia_fulva_UJO21247.1	UJO21247.1	GCA_020509005.2	NotLichen	gcf_6	Fulvia_fulva	Fulvia	Dothideomycetes
Eutypa_lata_KAI1252705.1	KAI1252705.1	GCA_022712995.1	NotLichen	gcf_6	Eutypa_lata	Eutypa	Sordariomycetes
Escovopsis_weberi_KOS22160.1	KOS22160.1	GCA_001278495.1	NotLichen	gcf_6	Escovopsis_weberi	Escovopsis	Sordariomycetes
Durotheca_rogersii_KAI5861028.1	KAI5861028.1	GCA_024521655.1	NotLichen	gcf_6	Durotheca_rogersii	Durotheca	Sordariomycetes
Drechmeria_coniospora_XP_040660461.1	XP_040660461.1	GCF_001625195.1	NotLichen	gcf_6	Drechmeria_coniospora	Drechmeria	Sordariomycetes
Diaporthe_ilicicola_KAI3393668.1	KAI3393668.1	GCA_023242295.1	NotLichen	gcf_6	Diaporthe_ilicicola	Diaporthe	Sordariomycetes
Diaporthe_helianthi_POS77457.1	POS77457.1	GCA_001702395.2	NotLichen	gcf_6	Diaporthe_helianthi	Diaporthe	Sordariomycetes
Diaporthe_eres_KAI7779184.1	KAI7779184.1	GCA_024867555.1	NotLichen	gcf_6	Diaporthe_eres	Diaporthe	Sordariomycetes
Diaporthe_citri_XP_043017976.1	XP_043017976.1	GCF_014595645.1	NotLichen	gcf_6	Diaporthe_citri	Diaporthe	Sordariomycetes
